,row_id,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,correct_answer,part,tags,tag,type_of
7975,7975,12789546075,24418,7384,0,4604,3,1,38400.0,True,3.0,7,98 84 97 35 122,,
7976,7976,12789546075,24418,7383,0,4604,3,0,38400.0,True,2.0,7,98 84 76 35 122,,
7977,7977,12789546075,24418,7382,0,4604,3,1,38400.0,True,3.0,7,98 84 118 35 122,,
7978,7978,12789546075,24418,7385,0,4604,0,1,38400.0,True,0.0,7,98 84 18 35 122,,
7979,7979,12789736748,24418,6966,0,4605,3,1,122200.0,True,3.0,7,98 39 35 146 122,,
7980,7980,12789736748,24418,6969,0,4605,3,1,122200.0,True,3.0,7,98 97 35 146 122,,
7981,7981,12789736748,24418,6968,0,4605,0,1,122200.0,True,0.0,7,98 97 35 146 122,,
7982,7982,12789736748,24418,6970,0,4605,2,1,122200.0,True,2.0,7,98 118 35 146 122,,
7983,7983,12789736748,24418,6967,0,4605,0,1,122200.0,True,0.0,7,98 145 35 146 122,,
7984,7984,13209839642,24418,157,0,4606,3,1,35400.0,True,3.0,1,131 5 38,,
7985,7985,13209872626,24418,10431,0,4607,2,1,21000.0,True,2.0,1,131 104 29,,
7986,7986,13209893162,24418,7979,0,4608,0,1,24000.0,True,0.0,1,51 131 162 38,,
7987,7987,13209918742,24418,170,0,4609,2,1,12000.0,True,2.0,1,131 149 29,,
7988,7988,13209947574,24418,7901,0,4610,1,1,18000.0,True,1.0,1,131 130 92,,
7989,7989,13209975088,24418,10515,0,4611,1,1,21000.0,True,1.0,1,10 164 81,,
7990,7990,13210003253,24418,7910,0,4612,2,1,20000.0,True,2.0,1,10 178 92,,
7991,7991,13210059401,24418,1062,0,4613,3,0,19000.0,True,0.0,2,129 143 176 38 92,,
7992,7992,13210091660,24418,685,0,4614,0,1,17000.0,True,0.0,2,62 138 41 162 81 29,,
7993,7993,13210116794,24418,595,0,4615,0,1,15000.0,True,0.0,2,143 176 38 92,,
7994,7994,13210153170,24418,308,0,4616,3,1,14000.0,True,3.0,2,2 107 92 29,,
7995,7995,13210203322,24418,755,0,4617,1,1,17000.0,True,1.0,2,143 71 81 92,,
7996,7996,13210242325,24418,782,0,4618,1,1,16000.0,True,1.0,2,143 140 162 38 102,,
7997,7997,13210272623,24418,487,0,4619,0,1,16000.0,True,0.0,2,2 107 62 162 81 92,,
7998,7998,13210324605,24418,826,0,4620,1,1,15000.0,True,1.0,2,138 41 81 29,,
7999,7999,13210365438,24418,517,0,4621,0,1,18000.0,True,0.0,2,143 30 38 102,,
8000,8000,13210395375,24418,470,0,4622,3,0,17000.0,True,1.0,2,155 119 162 81 92,,
8001,8001,13210438055,24418,623,0,4623,0,0,17000.0,True,3.0,2,90 100 81 29,,
8002,8002,13210477939,24418,1370,0,4624,0,1,17000.0,True,0.0,2,143 114 81 29,,
8003,8003,13210514033,24418,1234,0,4625,3,0,16000.0,True,1.0,2,129 143 30 162 38 102,,
8004,8004,13210561253,24418,853,0,4627,1,0,15000.0,True,0.0,2,129 143 30 38 102,,
8005,8005,13210595292,24418,1062,0,4628,0,1,16000.0,True,0.0,2,129 143 176 38 92,,
8006,8006,13210615335,24418,311,0,4629,3,1,17000.0,True,3.0,2,129 143 30 38 92,,
8007,8007,13210646501,24418,763,0,4630,3,0,13000.0,True,0.0,2,129 143 30 38 92,,
8008,8008,13210670007,24418,1234,0,4631,1,1,16000.0,True,1.0,2,129 143 30 162 38 102,,
8009,8009,13210696476,24418,483,0,4626,3,1,9000.0,True,3.0,2,2 107 81 92,,
8010,8010,13210733125,24418,1314,0,4632,0,0,19000.0,True,3.0,2,138 41 38 102,,
8011,8011,13210818674,24418,6184,0,4633,1,0,19000.0,True,3.0,5,159,,
8012,8012,13210848278,24418,6184,0,4635,3,1,30000.0,True,3.0,5,159,,
8013,8013,13210886476,24418,6393,0,4636,0,1,2000.0,True,0.0,5,159,,
8014,8014,13210925005,24418,5679,0,4637,2,1,24000.0,True,2.0,5,159,,
8015,8015,13210955164,24418,6247,0,4638,2,1,23000.0,True,2.0,5,159,,
8016,8016,13210999868,24418,6246,0,4639,3,0,23000.0,True,2.0,5,159,,
8017,8017,13211051213,24418,4076,0,4634,0,0,28000.0,True,3.0,5,1,,
8018,8018,13211110531,24418,6685,0,4640,2,0,25000.0,True,0.0,5,8,,
8019,8019,13211147936,24418,9672,0,4641,0,1,20000.0,True,0.0,5,96,,
8020,8020,13211170346,24418,4327,0,4642,0,1,9000.0,True,0.0,5,14,,
8021,8021,13211201304,24418,4012,0,4643,0,1,9000.0,True,0.0,5,72,,
8022,8022,13211235554,24418,6288,0,4644,0,0,17000.0,True,3.0,5,91,,
8023,8023,13211273777,24418,8354,0,4645,1,1,18000.0,True,1.0,5,73,,
8024,8024,13211335136,24418,3870,0,4646,2,0,20000.0,True,0.0,5,73,,
8025,8025,13211370649,24418,5298,0,4647,0,1,43000.0,True,0.0,5,55,,
8026,8026,13211404280,24418,4517,0,4648,3,1,16000.0,True,3.0,5,89,,
8027,8027,13211447433,24418,8910,0,4649,1,0,23000.0,True,2.0,5,53,,
8028,8028,13211479161,24418,4050,0,4650,0,0,28000.0,True,1.0,5,1,,
8029,8029,13211506125,24418,4057,0,4652,1,1,15000.0,True,1.0,5,1,,
8030,8030,13211520838,24418,4076,0,4653,3,1,9000.0,True,3.0,5,1,,
8031,8031,13211557837,24418,3956,0,4654,2,1,7000.0,True,2.0,5,1,,
8032,8032,13211589543,24418,3962,0,4655,0,1,23000.0,True,0.0,5,1,,
8033,8033,13211602369,24418,4050,0,4656,1,1,19000.0,True,1.0,5,1,,
8034,8034,13211630117,24418,6343,0,4651,0,1,6000.0,True,0.0,5,60,,
8035,8035,13211661044,24418,8485,0,4657,3,1,22000.0,True,3.0,5,48,,
8036,8036,13211693686,24418,8176,0,4658,0,0,19000.0,True,2.0,5,53,,
8037,8037,13211757348,24418,5040,0,4659,0,0,14000.0,True,2.0,5,73,,
8038,8038,13211790623,24418,22362,1,4661,-1,-1,0.0,False,,5,,73.0,concept
8039,8039,13211821558,24418,4062,0,4662,0,0,30000.0,True,1.0,5,73,,
8040,8040,13211871080,24418,3870,0,4663,0,1,22000.0,True,0.0,5,73,,
8041,8041,13211926210,24418,6188,0,4660,0,1,5000.0,True,0.0,5,96,,
8042,8042,13211940103,24418,4170,0,4664,0,1,14000.0,True,0.0,5,79,,
8043,8043,13211967579,24418,8991,0,4665,3,1,5000.0,True,3.0,5,73,,
8044,8044,13212669964,24418,1628,0,4666,3,0,15000.0,True,2.0,3,74 162 38 29,,
8045,8045,13212669964,24418,1629,0,4666,3,1,15000.0,True,3.0,3,161 38 29,,
8046,8046,13212669964,24418,1630,0,4666,3,0,15000.0,True,0.0,3,157 38 29,,
8047,8047,13212773743,24418,2539,0,4667,0,0,24000.0,True,1.0,3,106 81 92,,
8048,8048,13212773743,24418,2540,0,4667,1,0,24000.0,True,0.0,3,74 81 92,,
8049,8049,13212773743,24418,2541,0,4667,0,0,24000.0,True,2.0,3,157 162 81 92,,
8050,8050,13212868841,24418,2534,0,4668,1,1,24333.0,True,1.0,3,82 38 81,,
8051,8051,13212868841,24418,2533,0,4668,1,1,24333.0,True,1.0,3,74 38 81,,
8052,8052,13212868841,24418,2535,0,4668,1,0,24333.0,True,3.0,3,136 38 81,,
8053,8053,13212960728,24418,1541,0,4669,2,1,22000.0,True,2.0,3,82 92 29,,
8054,8054,13212960728,24418,1543,0,4669,1,1,22000.0,True,1.0,3,136 92 29,,
8055,8055,13212960728,24418,1542,0,4669,0,0,22000.0,True,1.0,3,136 162 92 29,,
8056,8056,13213059263,24418,1806,0,4670,2,1,24666.0,True,2.0,3,136 92 29,,
8057,8057,13213059263,24418,1807,0,4670,3,1,24666.0,True,3.0,3,82 162 92 29,,
8058,8058,13213059263,24418,1805,0,4670,0,1,24666.0,True,0.0,3,74 92 29,,
8059,8059,13213159247,24418,1711,0,4671,1,1,27000.0,True,1.0,3,113 92 102,,
8060,8060,13213159247,24418,1709,0,4671,1,1,27000.0,True,1.0,3,106 92 102,,
8061,8061,13213159247,24418,1710,0,4671,0,1,27000.0,True,0.0,3,136 92 102,,
8062,8062,13213266750,24418,1614,0,4672,1,1,26333.0,True,1.0,3,74 81 92,,
8063,8063,13213266750,24418,1615,0,4672,0,1,26333.0,True,0.0,3,161 81 92,,
8064,8064,13213266750,24418,1613,0,4672,1,1,26333.0,True,1.0,3,82 81 92,,
8065,8065,13213355071,24418,2203,0,4673,1,0,26000.0,True,2.0,3,106 92 29,,
8066,8066,13213355071,24418,2205,0,4673,3,1,26000.0,True,3.0,3,136 162 92 29,,
8067,8067,13213355071,24418,2204,0,4673,0,1,26000.0,True,0.0,3,106 92 29,,
8068,8068,13213443523,24418,1877,0,4674,2,1,21000.0,True,2.0,3,74 81 92,,
8069,8069,13213443523,24418,1878,0,4674,1,1,21000.0,True,1.0,3,161 81 92,,
8070,8070,13213443523,24418,1879,0,4674,2,1,21000.0,True,2.0,3,136 81 92,,
8071,8071,13213554081,24418,1532,0,4675,1,1,23333.0,True,1.0,3,74 81 92,,
8072,8072,13213554081,24418,1533,0,4675,2,1,23333.0,True,2.0,3,74 162 81 92,,
8073,8073,13213554081,24418,1534,0,4675,0,1,23333.0,True,0.0,3,157 81 92,,
8074,8074,13213931585,24418,7131,0,4676,1,1,27000.0,True,1.0,7,98 18 21,,
8075,8075,13213931585,24418,7130,0,4676,2,1,27000.0,True,2.0,7,98 145 21,,
8076,8076,13213931585,24418,7129,0,4676,3,1,27000.0,True,3.0,7,98 76 21,,
8077,8077,13214946626,24418,2736,0,4677,2,1,55333.0,True,2.0,4,136 12 81,,
8078,8078,13214946626,24418,2735,0,4677,1,0,55333.0,True,0.0,4,82 12 81,,
8079,8079,13214946626,24418,2734,0,4677,2,0,55333.0,True,0.0,4,74 12 81,,
8080,8080,13215057321,24418,3411,0,4678,1,1,19666.0,True,1.0,4,74 12 162 92,,
8081,8081,13215057321,24418,3412,0,4678,1,1,19666.0,True,1.0,4,136 12 162 92,,
8082,8082,13215057321,24418,3413,0,4678,3,0,19666.0,True,1.0,4,82 12 162 92,,
8083,8083,13215160398,24418,3338,0,4679,2,0,24666.0,True,1.0,4,157 67 38,,
8084,8084,13215160398,24418,3337,0,4679,0,1,24666.0,True,0.0,4,136 67 38,,
8085,8085,13215160398,24418,3336,0,4679,0,1,24666.0,True,0.0,4,106 67 38,,
8086,8086,13215267567,24418,2874,0,4680,0,1,22000.0,True,0.0,4,106 12 29,,
8087,8087,13215267567,24418,2876,0,4680,1,1,22000.0,True,1.0,4,82 12 29,,
8088,8088,13215267567,24418,2875,0,4680,2,1,22000.0,True,2.0,4,136 12 29,,
8089,8089,13215386207,24418,10703,0,4681,2,1,23000.0,True,2.0,4,136 81 3,,
8090,8090,13215386207,24418,10701,0,4681,0,1,23000.0,True,0.0,4,106 81 3,,
8091,8091,13215386207,24418,10702,0,4681,1,0,23000.0,True,3.0,4,136 81 3,,
8092,8092,13215508654,24418,2958,0,4682,1,1,23666.0,True,1.0,4,136 126 38,,
8093,8093,13215508654,24418,2959,0,4682,2,0,23666.0,True,1.0,4,106 126 38,,
8094,8094,13215508654,24418,2960,0,4682,1,1,23666.0,True,1.0,4,157 126 38,,
8095,8095,13215626792,24418,3136,0,4683,3,1,23333.0,True,3.0,4,136 67 81,,
8096,8096,13215626792,24418,3137,0,4683,1,0,23333.0,True,2.0,4,157 67 81,,
8097,8097,13215626792,24418,3135,0,4683,3,1,23333.0,True,3.0,4,106 67 81,,
8098,8098,13215728178,24418,3451,0,4684,1,1,26333.0,True,1.0,4,136 126 81,,
8099,8099,13215728178,24418,3450,0,4684,2,1,26333.0,True,2.0,4,74 126 81,,
8100,8100,13215728178,24418,3452,0,4684,2,1,26333.0,True,2.0,4,82 126 81,,
8101,8101,13215839239,24418,10123,0,4685,0,1,24666.0,True,0.0,4,136 144 38,,
8102,8102,13215839239,24418,10122,0,4685,1,1,24666.0,True,1.0,4,136 144 38,,
8103,8103,13215839239,24418,10121,0,4685,2,1,24666.0,True,2.0,4,74 144 38,,
8104,8104,13215977582,24418,3484,0,4686,3,0,23333.0,True,0.0,4,136 12 92,,
8105,8105,13215977582,24418,3485,0,4686,0,0,23333.0,True,1.0,4,157 12 92,,
8106,8106,13215977582,24418,3483,0,4686,3,1,23333.0,True,3.0,4,74 12 92,,
8107,8107,13216129370,24418,2785,0,4687,3,1,25000.0,True,3.0,4,106 67 81,,
8108,8108,13216129370,24418,2786,0,4687,3,0,25000.0,True,1.0,4,136 67 81,,
8109,8109,13216129370,24418,2787,0,4687,0,1,25000.0,True,0.0,4,82 67 81,,
8110,8110,13216250389,24418,3212,0,4688,3,1,28000.0,True,3.0,4,113 12 38,,
8111,8111,13216250389,24418,3211,0,4688,0,1,28000.0,True,0.0,4,106 12 38,,
8112,8112,13216250389,24418,3210,0,4688,0,1,28000.0,True,0.0,4,74 12 38,,
8113,8113,13456368506,24418,4849,0,4689,3,1,24000.0,True,3.0,5,96,,
8114,8114,13456415570,24418,6290,0,4690,0,1,22000.0,True,0.0,5,91,,
8115,8115,13456437744,24418,6052,0,4691,2,1,35000.0,True,2.0,5,7,,
8116,8116,13456451004,24418,8166,0,4692,3,1,12000.0,True,3.0,5,177,,
8117,8117,13456536759,24418,4480,0,4693,1,1,6000.0,True,1.0,5,159,,
8118,8118,13456587192,24418,5429,0,4694,1,0,58000.0,True,0.0,5,133,,
8119,8119,13456621366,24418,5557,0,4696,1,0,15000.0,True,3.0,5,133,,
8120,8120,13456642615,24418,5369,0,4697,0,1,8000.0,True,0.0,5,133,,
8121,8121,13456652200,24418,5429,0,4698,0,1,9000.0,True,0.0,5,133,,
8122,8122,13456672188,24418,5424,0,4699,1,1,2000.0,True,1.0,5,133,,
8123,8123,13456692613,24418,5958,0,4700,2,0,14000.0,True,1.0,5,133,,
8124,8124,13456739036,24418,6674,0,4695,2,0,13000.0,True,3.0,5,66,,
8125,8125,13456812924,24418,9043,0,4701,3,0,18000.0,True,1.0,5,72,,
8126,8126,13456833428,24418,5412,0,4702,2,1,40000.0,True,2.0,5,152,,
8127,8127,13456866900,24418,6049,0,4703,0,0,8000.0,True,3.0,5,7,,
8128,8128,13456905729,24418,5157,0,4704,1,0,23000.0,True,3.0,5,48,,
8129,8129,13456959570,24418,8757,0,4705,3,0,15000.0,True,0.0,5,52,,
8130,8130,13456986305,24418,5376,0,4706,0,1,26000.0,True,0.0,5,133,,
8131,8131,13457006629,24418,8202,0,4707,1,1,12000.0,True,1.0,5,8,,
8132,8132,13457064189,24418,5906,0,4708,2,0,11000.0,True,3.0,5,89,,
8133,8133,13457102450,24418,8612,0,4709,0,0,38000.0,True,2.0,5,49,,
8134,8134,13457133062,24418,3951,0,4710,2,1,13000.0,True,2.0,5,53,,
8135,8135,13457190562,24418,8469,0,4711,1,1,15000.0,True,1.0,5,7,,
8136,8136,13457237379,24418,6081,0,4712,2,0,44000.0,True,3.0,5,1,,
8137,8137,13457288535,24418,9796,0,4713,3,0,24000.0,True,1.0,5,96,,
8138,8138,13457325812,24418,6299,0,4714,0,0,30000.0,True,2.0,5,73,,
8139,8139,13457371884,24418,4174,0,4715,0,1,22000.0,True,0.0,5,79,,
8140,8140,13457385463,24418,4612,0,4716,2,1,18000.0,True,2.0,5,79,,
8141,8141,13457395193,24418,4736,0,4717,0,1,5000.0,True,0.0,5,79,,
8142,8142,13457422208,24418,4673,0,4718,3,1,4000.0,True,3.0,5,79,,
8143,8143,13457436491,24418,4163,0,4719,0,1,20000.0,True,0.0,5,79,,
8144,8144,13457724937,24418,10091,0,4720,0,1,7000.0,True,0.0,6,53,,
8145,8145,13457724937,24418,10093,0,4720,2,1,7000.0,True,2.0,6,80,,
8146,8146,13457724937,24418,10090,0,4720,1,0,7000.0,True,3.0,6,8,,
8147,8147,13457724937,24418,10092,0,4720,1,1,7000.0,True,1.0,6,27,,
8148,8148,13457812842,24418,4589,0,4721,3,1,35250.0,True,3.0,5,79,,
8149,8149,13457847611,24418,9321,0,4722,2,1,16000.0,True,2.0,5,55,,
8150,8150,13457866305,24418,8747,0,4723,3,1,25000.0,True,3.0,5,55,,
8151,8151,13457905778,24418,3619,0,4724,1,0,10000.0,True,3.0,5,53,,
8152,8152,13457963458,24418,5923,0,4725,0,0,16000.0,True,1.0,5,91,,
8153,8153,13458005623,24418,8474,0,4726,0,1,15000.0,True,0.0,5,173,,
8154,8154,13458041381,24418,9539,0,4727,0,0,13000.0,True,1.0,5,1,,
8155,8155,13458092172,24418,3887,0,4728,2,0,21000.0,True,0.0,5,1,,
8156,8156,13458124229,24418,3887,0,4729,0,1,22000.0,True,0.0,5,1,,
8157,8157,13458422051,24418,3962,0,4730,0,1,2000.0,True,0.0,5,1,,
8158,8158,13458439104,24418,6081,0,4731,3,1,12000.0,True,3.0,5,1,,
8159,8159,13458464220,24418,4050,0,4732,1,1,7000.0,True,1.0,5,1,,
8160,8160,13458477916,24418,4076,0,4733,3,1,15000.0,True,3.0,5,1,,
8161,8161,13479534085,24418,7904,0,4734,3,0,5000.0,True,2.0,1,10 164 81,,
8162,8162,13479573414,24418,149,0,4735,3,0,19000.0,True,2.0,1,131 93 81,,
8163,8163,13479594164,24418,10548,0,4736,0,1,20000.0,True,0.0,1,10 164 92,,
8164,8164,13479635242,24418,7894,0,4737,0,1,12000.0,True,0.0,1,9 10 92,,
8165,8165,13479675370,24418,180,0,4738,2,1,22000.0,True,2.0,1,131 149 38,,
8166,8166,13479718509,24418,7951,0,4739,2,0,20000.0,True,0.0,1,10 164 92,,
8167,8167,13479753058,24418,10570,0,4740,3,1,24000.0,True,3.0,1,131 68 92,,
8168,8168,13479779707,24418,159,0,4741,2,1,17000.0,True,2.0,1,131 5 102,,
8169,8169,13479821839,24418,7974,0,4742,0,0,21000.0,True,1.0,1,61 110 81,,
8170,8170,13479860860,24418,2,0,4743,0,1,24000.0,True,0.0,1,131 101 162 92,,
8171,8171,13479913283,24418,263,0,4744,0,0,20000.0,True,1.0,2,138 41 162 81 29,,
8172,8172,13479942625,24418,608,0,4746,0,1,17000.0,True,0.0,2,138 41 38 29,,
8173,8173,13479955003,24418,263,0,4747,1,1,14000.0,True,1.0,2,138 41 162 81 29,,
8174,8174,13479975813,24418,328,0,4748,1,1,8000.0,True,1.0,2,62 138 41 162 92 102,,
8175,8175,13480015958,24418,1314,0,4749,0,0,16000.0,True,3.0,2,138 41 38 102,,
8176,8176,13480060795,24418,1309,0,4750,3,0,18000.0,True,1.0,2,138 41 38 102,,
8177,8177,13480087238,24418,1340,0,4745,3,1,17000.0,True,3.0,2,62 90 119 92 29,,
8178,8178,13480108472,24418,495,0,4751,0,1,16000.0,True,0.0,2,143 114 162 38 92,,
8179,8179,13480709261,24418,10620,0,4752,1,1,15000.0,True,1.0,1,131 36 81,,
8180,8180,13480743836,24418,69,0,4753,2,1,19000.0,True,2.0,1,9 10 38,,
8181,8181,13559036486,24418,12,0,4754,1,1,23000.0,True,1.0,1,51 131 92,,
8182,8182,13559063113,24418,56,0,4755,1,1,25000.0,True,1.0,1,61 110 162 92,,
8183,8183,13559089100,24418,10618,0,4756,3,1,19000.0,True,3.0,1,131 5 29,,
8184,8184,13559121648,24418,7981,0,4757,1,1,20000.0,True,1.0,1,10 178 162 92,,
8185,8185,13559157857,24418,7876,0,4758,3,1,21000.0,True,3.0,1,10 94 92,,
8186,8186,13559191152,24418,7969,0,4759,3,1,22000.0,True,3.0,1,131 149 162 38,,
8187,8187,13559231056,24418,246,0,4760,0,1,22000.0,True,0.0,2,90 100 38 102,,
8188,8188,13559268545,24418,1381,0,4761,1,0,17000.0,True,3.0,2,143 20 38 29,,
8189,8189,13559307551,24418,1381,0,4763,3,1,18000.0,True,3.0,2,143 20 38 29,,
8190,8190,13559345386,24418,499,0,4764,1,0,15000.0,True,0.0,2,143 20 38 29,,
8191,8191,13559392728,24418,997,0,4765,1,0,17000.0,True,3.0,2,143 20 92 29,,
8192,8192,13559420036,24418,482,0,4766,3,1,18000.0,True,3.0,2,143 20 81 29,,
8193,8193,13559448561,24418,781,0,4767,0,0,14000.0,True,3.0,2,143 20 92 102,,
8194,8194,13559475682,24418,689,0,4762,1,1,16000.0,True,1.0,2,90 100 38 29,,
8195,8195,13559505025,24418,1042,0,4768,0,1,13000.0,True,0.0,2,138 41 92 102,,
8196,8196,13559542185,24418,705,0,4769,3,0,16000.0,True,1.0,2,143 140 81 92,,
8197,8197,13559578428,24418,827,0,4770,3,1,16000.0,True,3.0,2,62 90 100 81 92,,
8198,8198,13559610740,24418,264,0,4771,3,0,20000.0,True,0.0,2,143 176 38 81,,
8199,8199,13559640606,24418,635,0,4772,3,1,15000.0,True,3.0,2,90 100 92 29,,
8200,8200,13559664358,24418,1066,0,4773,1,1,16000.0,True,1.0,2,2 107 92 29,,
8201,8201,13559692098,24418,339,0,4774,0,1,15000.0,True,0.0,2,143 141 38 102,,
8202,8202,13559750731,24418,6401,0,4775,3,1,17000.0,True,3.0,5,96,,
8203,8203,13559781432,24418,3736,0,4776,3,0,12000.0,True,2.0,5,125,,
8204,8204,13559834467,24418,8325,0,4777,2,0,12000.0,True,3.0,5,53,,
8205,8205,13559865354,24418,5049,0,4778,1,1,29000.0,True,1.0,5,91,,
8206,8206,13559878116,24418,5314,0,4779,0,1,13000.0,True,0.0,5,89,,
8207,8207,13559921718,24418,5354,0,4780,2,0,5000.0,True,1.0,5,55,,
8208,8208,13559950602,24418,8709,0,4781,2,0,34000.0,True,3.0,5,55,,
8209,8209,13559977444,24418,6304,0,4782,0,1,13000.0,True,0.0,5,73,,
8210,8210,13560142084,24418,7319,0,4783,3,1,13000.0,True,3.0,7,118 42 21,,
8211,8211,13560142084,24418,7320,0,4783,2,1,13000.0,True,2.0,7,97 42 21,,
8212,8212,13560142084,24418,7318,0,4783,0,1,13000.0,True,0.0,7,76 42 21,,
8213,8213,13560292602,24418,8123,0,4784,3,1,46333.0,True,3.0,7,97 42 160 135 162,,
8214,8214,13560292602,24418,8119,0,4784,2,1,46333.0,True,2.0,7,76 42 160 135 162,,
8215,8215,13560292602,24418,8120,0,4784,3,1,46333.0,True,3.0,7,118 42 160 135 162,,
8216,8216,13560292602,24418,8122,0,4784,0,1,46333.0,True,0.0,7,97 42 160 135 162,,
8217,8217,13560292602,24418,8121,0,4784,0,1,46333.0,True,0.0,7,118 42 160 135 162,,
8218,8218,13560576249,24418,7360,0,4785,2,1,27800.0,True,2.0,7,98 97 77 135 162,,
8219,8219,13560576249,24418,7358,0,4785,2,1,27800.0,True,2.0,7,98 118 77 135 162,,
8220,8220,13560576249,24418,7356,0,4785,0,1,27800.0,True,0.0,7,98 118 77 135 162,,
8221,8221,13560576249,24418,7357,0,4785,3,1,27800.0,True,3.0,7,98 97 77 135 162,,
8222,8222,13560576249,24418,7359,0,4785,0,1,27800.0,True,0.0,7,98 97 77 135 162,,
8223,8223,13560810823,24418,7809,0,4786,1,1,40800.0,True,1.0,7,118 37 21,,
8224,8224,13560810823,24418,7811,0,4786,2,0,40800.0,True,3.0,7,37 153 21,,
8225,8225,13560810823,24418,7810,0,4786,2,1,40800.0,True,2.0,7,18 37 21,,
8226,8226,13560810823,24418,7808,0,4786,0,1,40800.0,True,0.0,7,97 37 21,,
8227,8227,13560927962,24418,7518,0,4787,3,1,36750.0,True,3.0,7,98 145 21,,
8228,8228,13560927962,24418,7519,0,4787,0,1,36750.0,True,0.0,7,98 118 21,,
8229,8229,13560927962,24418,7520,0,4787,3,0,36750.0,True,0.0,7,98 118 21,,
8230,8230,13631406156,24418,5595,0,4789,3,0,31666.0,True,0.0,5,7,,
8231,8231,13631449919,24418,6006,0,4790,1,1,34000.0,True,1.0,5,48,,
8232,8232,13631469110,24418,9872,0,4791,2,1,11000.0,True,2.0,5,53,,
8233,8233,13631516669,24418,8457,0,4792,2,0,12000.0,True,0.0,5,173,,
8234,8234,13631545407,24418,5851,0,4793,1,1,34000.0,True,1.0,5,89,,
8235,8235,13631568487,24418,5375,0,4794,1,1,12000.0,True,1.0,5,133,,
8236,8236,13631588041,24418,9432,0,4795,2,1,15000.0,True,2.0,5,53,,
8237,8237,13631616942,24418,5060,0,4796,3,0,7000.0,True,2.0,5,8,,
8238,8238,13631658351,24418,8484,0,4797,0,0,13000.0,True,2.0,5,72,,
8239,8239,13631681381,24418,6037,0,4798,0,0,26000.0,True,2.0,5,48,,
8240,8240,13631701158,24418,8674,0,4799,1,1,10000.0,True,1.0,5,53,,
8241,8241,13631724933,24418,4364,0,4800,3,1,11000.0,True,3.0,5,14,,
8242,8242,13631768139,24418,3889,0,4801,3,0,15000.0,True,1.0,5,1,,
8243,8243,13631803276,24418,9256,0,4802,2,1,20000.0,True,2.0,5,173,,
8244,8244,13631816718,24418,8927,0,4803,0,0,17000.0,True,1.0,5,73,,
8245,8245,13631846863,24418,5414,0,4804,2,0,5000.0,True,0.0,5,60,,
8246,8246,13631874681,24418,6055,0,4805,2,0,15000.0,True,0.0,5,173,,
8247,8247,13631902682,24418,5508,0,4806,2,0,12000.0,True,3.0,5,66,,
8248,8248,13631937177,24418,6670,0,4808,2,1,14000.0,True,2.0,5,66,,
8249,8249,13631959822,24418,6674,0,4809,2,0,12000.0,True,3.0,5,66,,
8250,8250,13631989302,24418,4691,0,4810,1,1,13000.0,True,1.0,5,66,,
8251,8251,13632003397,24418,5508,0,4811,3,1,17000.0,True,3.0,5,66,,
8252,8252,13632020154,24418,5928,0,4812,1,1,6000.0,True,1.0,5,66,,
8253,8253,13632038451,24418,8960,0,4807,1,1,9000.0,True,1.0,5,73,,
8254,8254,13632054552,24418,4195,0,4813,3,1,11000.0,True,3.0,5,60,,
8255,8255,13632103963,24418,4117,0,4814,2,0,8000.0,True,1.0,5,181,,
8256,8256,13632135792,24418,5584,0,4815,3,0,16000.0,True,2.0,5,181,,
8257,8257,13632160907,24418,5172,0,4816,2,1,12000.0,True,2.0,5,181,,
8258,8258,13632191673,24418,5281,0,4817,3,1,16000.0,True,3.0,5,181,,
8259,8259,13632228522,24418,5588,0,4818,3,1,24000.0,True,3.0,5,181,,
8260,8260,13718977531,24418,10662,0,4819,0,1,30000.0,True,0.0,1,131 93 92,,
8261,8261,13719009350,24418,7983,0,4820,0,1,11000.0,True,0.0,1,131 101 92,,
8262,8262,13719039494,24418,172,0,4821,2,0,23000.0,True,1.0,1,10 164 81,,
8263,8263,13719073808,24418,9,0,4823,3,1,23000.0,True,3.0,1,10 164 81,,
8264,8264,13719100180,24418,58,0,4824,0,1,21000.0,True,0.0,1,10 164 92,,
8265,8265,13719135567,24418,7904,0,4825,1,0,20000.0,True,2.0,1,10 164 81,,
8266,8266,13719162480,24418,7951,0,4826,0,1,19000.0,True,0.0,1,10 164 92,,
8267,8267,13719174128,24418,172,0,4827,1,1,11000.0,True,1.0,1,10 164 81,,
8268,8268,13719197947,24418,55,0,4822,3,1,7000.0,True,3.0,1,131 36 162 81,,
8269,8269,13719212815,24418,10539,0,4828,1,1,19000.0,True,1.0,1,131 187 38,,
8270,8270,13719248508,24418,1153,0,4829,0,1,8000.0,True,0.0,2,2 107 38 29,,
8271,8271,13719275643,24418,1243,0,4830,3,1,16000.0,True,3.0,2,155 163 38 102,,
8272,8272,13719299653,24418,569,0,4831,3,1,17000.0,True,3.0,2,143 114 38 29,,
8273,8273,13719328482,24418,504,0,4832,1,1,17000.0,True,1.0,2,90 100 38 81,,
8274,8274,13719360296,24418,879,0,4833,3,0,21000.0,True,1.0,2,143 141 92 29,,
8275,8275,13719390103,24418,1231,0,4834,0,0,16000.0,True,3.0,2,143 71 92 29,,
